"","WB_ID","Chr","Strand","Start","End","Rlog2FC","Rpadj","Glog2FC","Gpadj","N2_A_R_TPM","N2_B_R_TPM","N2_C_R_TPM","N2_D_R_TPM","CB_A_R_TPM","CB_B_R_TPM","CB_C_R_TPM","CB_D_R_TPM","N2_A_G_TPM","N2_B_G_TPM","N2_C_G_TPM","N2_D_G_TPM","CB_A_G_TPM","CB_B_G_TPM","CB_C_G_TPM","CB_D_G_TPM","Annot","Anticorr","Direction","Query","Source","PID","AlnLen","Mismatch","TChr","TStart","TEnd"
"251","WBGene00043991","X","+",227953,228048,-0.77518118626953,0.00393896139333644,1.64386034994467,9.08731400685299e-05,5.749565,3.719512,3.655193,3.187195,8.570321,6.730007,8.571141,5.991322,1294.436401,1488.401245,2918.493408,1472.276855,486.432709,784.074524,436.852844,724.397461,"mir-258.2 encodes a microRNA, a small non-protein coding RNA; there are two copies of mir-258 in the genome:  mir-258.1 and mir-258.2; mir-258.2 is uniformly expressed from the embryonic stage to the adult stage; many of the known microRNAs are involved in post-transcriptional regulation of genes; the precise function of miR-258.2 is unknown.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"252","WBGene00044015","V","+",9482181,9483182,-0.975390140926505,4.46361221058057e-20,6.59610493736273,0.00340639279899814,7.2493,6.187087,6.531105,6.511246,13.732943,14.89108,13.257994,11.374679,0.390881,3.024647,0,1.54636,0,0,0,0,"RNA sequencing and microarray studies indicate that K06A4.8 is regulated by wdr-23, eat-2, and clk-1; RNA sequencing and microarray studies indicate that K06A4.8 is regulated by Manganese chloride and Colistin; RNA sequencing studies indicate that K06A4.8 is enriched in the germ line.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"253","WBGene00044218","V","-",12373634,12374260,0.397103170182649,0.00012861604776838,1.36616976519375,0.00280704868020391,6.307978,5.987554,6.157876,6.095261,4.779979,4.814199,4.35333,4.733886,40.404648,52.87825,76.774475,41.640736,18.887909,18.701485,26.964354,18.165165,"RNA sequencing studies indicate that F23H12.10 is regulated by tatn-1 and prg-1; RNA sequencing studies indicate that F23H12.10 is regulated by Rotenone; RNA sequencing studies indicate that F23H12.10 is enriched in the germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"254","WBGene00044219","V","+",15588913,15589830,-0.691974619412812,6.20299523520275e-07,1.32268089713559,0.000726656312443691,2.076972,1.559353,1.970589,1.798047,3.146617,2.95031,2.954176,3.196169,17.287876,18.599722,18.723185,12.501705,5.245286,7.851718,7.42886,8.074806,"RNA sequencing studies indicate that F28F8.10 is regulated by Rotenone; RNA sequencing studies indicate that F28F8.10 is enriched in the germ line.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"255","WBGene00044271","V","+",14891082,14891186,-1.77689670344444,6.48683136113833e-23,-2.35727794697395,0.00431409409978495,17.73222,20.568766,24.498474,30.756804,101.508331,95.005478,81.308243,75.042664,1.087023,2.051561,2.018651,0.895907,9.053445,11.109843,5.820317,5.459159,"RNA sequencing and microarray studies indicate that nspa-2 is regulated by alg-3, alg-4, daf-2, rsks-1, clk-1, tdp-1, fog-3, dpy-9, dpy-10, osm-8, aak-2, tax-6, daf-19, and nuo-6; microarray studies indicate that nspa-2 is regulated by Hydrogen sulfide, Cry5B, Quercetin, Hydrolyzable Tannins, Humic substances, Paraquat, Benzene, Tyrosol, and Allantoin; microarray studies indicate that nspa-2 is enriched in neurons.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"256","WBGene00044272","V","+",14884585,14884880,-2.47893225352777,1.49127681375426e-57,-2.0169566090188,0.0016251166649945,26.503292,31.108618,33.349651,41.306896,226.271576,206.736893,173.738937,154.011078,1.098948,3.931086,1.044125,1.994741,9.074193,13.964514,5.432123,8.415721,"Tiling array, RNA sequencing, and microarray studies indicate that nspa-4 is regulated by hpl-2, wdr-23, alg-3, alg-4, daf-2, rsks-1, bar-1, hlh-30, prg-1, gld-2, clk-1, wdr-5.1, tdp-1, csr-1, pgl-1, pgl-3, glh-4, glh-1, fog-3, and mdt-15; microarray and RNA sequencing studies indicate that nspa-4 is regulated by Hydrogen sulfide, Ethanol, Manganese chloride, D-glucopyranose, and Colistin; RNA sequencing studies indicate that nspa-4 is enriched in the germ line.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"257","WBGene00044273","V","-",14889407,14889511,-2.51167161623231,1.19566986265442e-43,-2.35303677425643,8.162586740627e-05,14.855968,18.564032,21.508478,26.415354,159.226562,142.223694,119.911186,110.035774,5.435109,13.078699,1.101084,6.474961,20.52457,57.243385,43.652386,41.626099,"RNA sequencing and microarray studies indicate that nspa-6 is regulated by alg-3, alg-4, daf-2, rsks-1, gld-2, clk-1, tdp-1, and fog-3; microarray studies indicate that nspa-6 is regulated by Hydrogen sulfide; RNA sequencing studies indicate that nspa-6 is enriched in the germ line.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"258","WBGene00044274","V","-",14883039,14883143,-2.51135305759251,1.27349061878433e-43,-2.15102588741565,4.83926536130828e-06,14.855968,18.564032,21.508478,26.415354,159.226562,142.223694,119.817711,110.035774,4.348086,14.104478,5.138378,9.732804,29.860935,59.426254,39.910755,36.166939,"RNA sequencing and microarray studies indicate that nspa-7 is regulated by alg-3, alg-4, gld-2, tdp-1, and fog-3; RNA sequencing studies indicate that nspa-7 is enriched in the germ line.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"259","WBGene00044277","I","+",2350841,2350945,-1.51206312464405,9.78371161697826e-18,-5.46201817135174,0.0119969795895679,6.706646,7.828632,9.481897,10.842511,30.449268,28.712778,24.705332,23.913654,0,0,0,0,1.131682,4.300585,2.494422,3.411975,"Microarray studies indicate that nspa-12 is regulated by fog-3.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"260","WBGene00044468","IV","+",2482255,2484218,0.706074562602381,9.51308690489826e-13,10.3455236511906,7.59386116814272e-08,14.987342,15.565673,16.300076,17.557329,9.337612,10.079339,9.967902,10.006222,140.535004,84.345757,0,66.265587,0,0,0,0,"Y69A2AL.2 is an ortholog of members of the human Phospholipases family including PLA2G2A; Y69A2AL.2 is predicted to have calcium ion binding activity and phospholipase A2 activity, based on protein domain information.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"261","WBGene00044476","IV","+",3917679,3918056,0.34878130370336,0.0324690163012127,-3.02535994999599,8.40741969790843e-09,9.671003,8.057889,8.609,8.16029,7.924082,7.057637,6.674377,5.466919,1.660729,3.561737,0,3.235217,15.560608,23.09573,23.904879,17.628538,"RNA sequencing and microarray studies indicate that F56D6.14 is regulated by eat-2, emr-1, lem-2, ubc-9, and csr-1; microarray studies indicate that F56D6.14 is regulated by Colistin; RNA sequencing studies indicate that F56D6.14 is enriched in the germ line.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"262","WBGene00044502","IV","-",6010352,6011645,0.499690113016616,6.02340063248289e-05,1.88735936368657,0.000197468204762158,9.236712,10.900311,10.419986,9.449028,6.926219,8.173108,6.951259,6.160731,392.292664,291.777985,295.850433,414.745148,138.918152,76.383797,89.428261,82.461586,"Tiling array, microarray, and RNA sequencing studies indicate that C46G7.5 is regulated by hpl-2, nhr-114, tatn-1, emr-1, lem-2, clk-1, and daf-2; RNA sequencing studies indicate that C46G7.5 is regulated by Rotenone; RNA sequencing studies indicate that C46G7.5 is enriched in the germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"263","WBGene00044675","III","-",1247618,1249153,0.524771967554384,0.00125750137062544,1.234558211139,0.00310774317308436,4.496013,3.856627,3.684645,4.64735,3.310669,3.19475,2.630254,2.406793,58.102501,100.357361,144.121353,110.253929,34.871117,65.125549,26.307415,56.334682,"fbxa-76 is involved in reproduction.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"264","WBGene00044734","V","+",2392772,2394147,0.991698797695387,2.47866633826898e-07,6.53742597472487,0.00950784432053216,10.690862,13.368176,16.236231,18.242048,6.098052,8.207744,6.433236,7.555553,0,7.321469,0,6.252399,0,0,0,0,"Y19D10A.16 is an ortholog of human GALM (galactose mutarotase); Y19D10A.16 is involved in body morphogenesis and nematode larval development; Y19D10A.16 is predicted to have carbohydrate binding activity and isomerase activity, based on protein domain information.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"265","WBGene00045078","IV","+",9194824,9196062,0.625952001192542,6.5897148709559e-11,8.37505935687666,3.07577822677529e-05,14.84506,16.763283,17.303219,17.211243,10.49333,10.684893,10.554552,11.087813,13.285269,9.694156,0,12.406667,0,0,0,0,"Tiling array, RNA sequencing, and microarray studies indicate that C46C2.7 is regulated by daf-12, hpl-2, gld-2, and clk-1; RNA sequencing studies indicate that C46C2.7 is enriched in the germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"266","WBGene00045272","X","-",16602445,16602717,-0.42794221572817,0.0075926254505384,1.71133890851597,1.8498581774112e-08,24.470436,18.137804,19.532066,20.133566,28.527046,29.257523,23.846859,31.018536,8907.725586,10268.257812,7363.412109,8856.209961,2710.592529,2862.645264,2999.223145,2700.18457,"RNA sequencing and microarray studies indicate that F59C12.4 is regulated by prp-8, tatn-1, emr-1, lem-2, clk-1, csr-1, daf-2, rde-1, dpy-9, dpy-10, osm-8, ash-2, tax-6, tdp-1, isp-1, and nuo-6; RNA sequencing and microarray studies indicate that F59C12.4 is regulated by 1-methylnicotinamide, Rotenone, Rifampin, Cry5B, Quercetin, Humic substances, and Sirolimus; tiling array, RNA sequencing, and microarray studies indicate that F59C12.4 is enriched in the body wall muscle cell, hypodermis, and germ line and in neurons including the dopaminergic and DA neurons.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"267","WBGene00077685","I","-",9694596,9695172,-2.00130584092861,2.39033729774169e-94,-8.08645853679647,0.000121734105289901,8.067488,8.38862,9.318708,8.795681,34.93148,40.542587,35.216305,32.541519,0,0,0,0,16.124676,0,20.960438,14.360214,"Tiling array and RNA sequencing studies indicate that C04F12.12 is regulated by hpl-2, wdr-23, eat-2, emr-1, lem-2, csr-1, pgl-1, pgl-3, glh-4, and glh-1; RNA sequencing studies indicate that C04F12.12 is enriched in the germ line.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"268","WBGene00165356","IV","-",2318114,2318134,-0.964149089041649,0.0115021672377217,2.82436909921445,3.96084298943228e-05,2.095989,2.567468,2.589046,3.143043,6.251857,7.602612,6.327766,6.783125,106.849297,232.082794,530.813049,187.529556,25.334213,61.087852,18.519194,38.152084,NA,"YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"269","WBGene00189951","IV","+",6354024,6357243,-0.756368740921809,7.53232469895323e-10,1.50274819424433,0.000137527060125519,3.952693,3.610243,3.832723,3.224308,6.368132,7.157671,6.271516,5.4353,1218.062866,1336.737305,2577.80542,1621.182861,681.865967,668.362366,476.596313,629.684143,"RNA sequencing and microarray studies indicate that linc-29 is regulated by cep-1, clk-1, and csr-1; RNA sequencing studies indicate that linc-29 is enriched in the germ line.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"270","WBGene00194812","V","-",20179918,20180761,0.718237785983714,3.4198546234106e-08,4.60796160353219,2.16327548545612e-09,7.112145,6.537393,5.886764,5.858374,4.151265,4.376792,3.527277,3.256081,18.233913,17.206636,17.256203,19.074142,0,0.578036,1.07287,1.320765,"RNA sequencing and microarray studies indicate that F19B2.12 is regulated by tatn-1 and clk-1; RNA sequencing studies indicate that F19B2.12 is regulated by Rotenone and Manganese chloride; RNA sequencing studies indicate that F19B2.12 is enriched in the germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"271","WBGene00219304","IV","+",3898478,3899806,0.583185191751447,0.000135075309180034,1.06676773095644,0.000675585621763843,4.303142,3.831184,3.977005,3.581167,2.884885,2.268455,2.912758,2.306596,209.662994,258.78772,176.8228,202.801788,107.372017,111.669899,98.552139,106.767166,"RNA sequencing studies indicate that F56D6.16 is regulated by eat-2; RNA sequencing studies indicate that F56D6.16 is enriched in the germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"272","WBGene00219399","IV","-",1049607,1051685,-1.14221250303999,3.83895939716529e-13,9.82235437957397,3.40480846672541e-07,1.875059,1.749131,1.76858,1.847816,2.944516,3.73037,3.934153,2.729938,16.949148,37.74873,0,51.925232,0,0,0,0,"RNA sequencing studies indicate that Y55F3AM.21 is enriched in the germ line.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"273","WBGene00219707","II","-",2501838,2503802,0.622510328721983,1.89596751679951e-08,2.30860284403003,3.50651964893064e-20,7.799928,6.486174,7.292814,6.395624,4.836031,4.637836,4.617552,4.038369,2285.364746,3975.625244,2352.012695,2588.803955,498.999023,611.886963,600.028809,613.117981,"RNA sequencing studies indicate that linc-8 is enriched in the germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"274","WBGene00219800","X","+",1107079,1107207,0.955820769212356,0.00460186929371594,0.90843341882753,0.0162192908146435,3.311721,4.865386,7.218161,6.155145,2.71887,1.610339,1.812948,3.422353,119.888382,131.71138,124.053062,114.471962,67.473167,69.134392,74.384407,59.43185,"RNA sequencing studies indicate that C05D9.12 is regulated by prg-1.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"275","WBGene00219918","I","-",5453364,5453478,-1.25798701986405,4.31722497500207e-09,1.74045937395278,0.00227235816883014,5.523924,4.459716,3.877609,3.454134,14.1683,11.973519,10.832222,8.533397,2843.574707,3337.116211,9109.762695,3484.445801,1199.348877,1375.670654,1660.774902,1468.827026,"RNA sequencing studies indicate that F27C1.18 is enriched in the germ line.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"276","WBGene00235256","II","-",14256610,14256987,0.850968580239763,1.53617618552237e-05,-1.13762894157872,0.00697945246981578,5.602319,6.032822,7.87592,8.151038,4.278574,3.449896,3.078205,4.062045,3.774383,11.060513,4.231004,9.304082,13.067194,16.039911,16.823702,20.282297,"Microarray studies indicate that Y54G11A.19 is regulated by Chlorpyrifos and Diazinon; RNA sequencing studies indicate that Y54G11A.19 is enriched in the germ line.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"277","WBGene00235269","II","-",5626316,5627263,3.83798467056126,1.42671984007438e-241,1.17051623768765,0.000757158188874542,20.500927,18.746649,17.456024,17.754848,1.151497,1.067778,1.389031,1.244937,105.727173,158.605438,88.253944,175.101898,49.059341,63.731899,68.822708,56.985973,"F59E12.15 is an ortholog of human GSG2 (germ cell associated 2, haspin); F59E12.15 is predicted to have ATP binding activity and protein kinase activity, based on protein domain information.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"278","WBGene00235279","IV","-",3070134,3076307,-0.787870425493405,5.06694696207501e-05,-1.63095193823598,0.0490707268201655,4.289284,3.489904,4.424882,2.547555,6.750773,6.899658,7.216338,5.573065,5.464019,7.63879,28.561745,5.170526,32.23484,47.771564,32.197498,35.31757,"Y67D8C.22 is an ortholog of human CLRN2 (clarin 2) and CLRN1 (clarin 1); microarray studies indicate that Y67D8C.22 is regulated by Resveratrol.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"279","WBGene00235281","IV","-",5457268,5457721,0.505220066265783,0.000369484880289774,0.960912569078823,0.0194820826213398,141.275024,145.727814,160.331345,195.252213,120.189651,120.193794,109.250481,102.481361,6.536497,13.266564,14.939788,11.603374,3.795117,7.37683,6.651875,5.652921,"Microarray studies indicate that Y4C6A.68 is regulated by Cholestanol and Progesterone; RNA sequencing and microarray studies indicate that Y4C6A.68 is enriched in the germ line and male-specific tissues.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"280","WBGene00235352","II","-",1937063,1940147,-0.82859696855259,6.53416858765804e-07,6.0509714709511,1.14400495163767e-38,2.495225,2.244864,2.047415,2.504586,5.296495,4.233558,4.770817,3.14768,10.832534,17.503614,17.48315,19.170654,0.101,0.479772,0.204069,0.152256,"Microarray studies indicate that ZK250.13 is regulated by nhr-25; microarray studies indicate that ZK250.13 is regulated by Progesterone, Ethanol, Humic substances, Sirolimus, and Allantoin.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"281","WBGene00235359","IV","-",3907292,3907627,1.37391558437559,3.37061364087888e-35,0.884198150221863,0.0358647283775009,12.750858,10.98112,11.032681,10.753309,4.529923,4.293303,4.555385,3.893561,17.154562,31.735079,17.032354,33.456512,9.371729,13.215339,16.629482,15.993633,"RNA sequencing studies indicate that F56D6.22 is enriched in the germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"282","WBGene00235377","X","+",13442,15034,1.11441699222003,3.42949061123287e-16,-6.10771287777291,3.57531332264907e-16,3.175024,3.981578,4.098832,3.890657,1.663009,1.721624,1.735612,1.726933,2.783728,2.972431,0,6.054642,223.77597,247.062958,288.136139,200.545822,NA,"YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"283","WBGene00255426","IV","-",10114525,10115129,1.20005386795023,2.15896245494027e-10,-2.26755217250224,2.42144742888835e-06,4.73667,4.526875,3.552984,3.959294,1.520218,2.332205,1.690948,1.365738,37.221844,19.00651,34.684071,30.948563,108.313469,174.90036,189.528793,180.580872,NA,"YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
