"","Drug","QTLregion","Gene_ID","Feature_ID","Gene_Name"
"3352","Fenbendazole_15","V:8398703-16253803","WBGene00005340","R08H2.5","srh-122"
"3353","Fenbendazole_15","V:8398703-16253803","WBGene00005457","R08H2.4","srh-251"
"3354","Fenbendazole_15","V:8398703-16253803","WBGene00000986","R08H2.1.1","dhs-23"
"3355","Fenbendazole_15","V:8398703-16253803","WBGene00006147","R08H2.2","str-88"
"3356","Fenbendazole_15","V:8398703-16253803","WBGene00006157","R08H2.13","str-102"
"3357","Fenbendazole_15","V:8398703-16253803","WBGene00005386","R08H2.3","srh-170"
"3358","Fenbendazole_15","V:8398703-16253803","WBGene00011538","T06E6.1","NA"
"3359","Fenbendazole_15","V:8398703-16253803","WBGene00000868","T06E6.2a.1","cyb-3"
"3360","Fenbendazole_15","V:8398703-16253803","WBGene00005931","T06E6.3","fbxa-199"
"3361","Fenbendazole_15","V:8398703-16253803","WBGene00044759","T06E6.15","NA"
"3362","Fenbendazole_15","V:8398703-16253803","WBGene00005519","T06E6.4","sri-7"
"3363","Fenbendazole_15","V:8398703-16253803","WBGene00011539","T06E6.5","fbxa-135"
"3364","Fenbendazole_15","V:8398703-16253803","WBGene00005464","T06E6.7","srh-258"
"3365","Fenbendazole_15","V:8398703-16253803","WBGene00005463","T06E6.6","srh-257"
"3366","Fenbendazole_15","V:8398703-16253803","WBGene00011541","T06E6.11","srbc-63"
"3367","Fenbendazole_15","V:8398703-16253803","WBGene00005470","T06E6.8","srh-264"
"3368","Fenbendazole_15","V:8398703-16253803","WBGene00005471","T06E6.9","srh-265"
"3369","Fenbendazole_15","V:8398703-16253803","WBGene00011540","T06E6.10","NA"
"3370","Fenbendazole_15","V:8398703-16253803","WBGene00011542","T06E6.13","fbxa-104"
"3371","Fenbendazole_15","V:8398703-16253803","WBGene00012533","Y36E3A.1","fbxa-209"
"3372","Fenbendazole_15","V:8398703-16253803","WBGene00012070","T26H5.8.1","NA"
"3373","Fenbendazole_15","V:8398703-16253803","WBGene00044783","T26H5.10","NA"
"3374","Fenbendazole_15","V:8398703-16253803","WBGene00202495","T26H5.11.1","NA"
"3375","Fenbendazole_15","V:8398703-16253803","WBGene00005446","T26H5.3","srh-239"
"3376","Fenbendazole_15","V:8398703-16253803","WBGene00012069","T26H5.4a","NA"
"3377","Fenbendazole_15","V:8398703-16253803","WBGene00235133","T26H5.14","NA"
"3378","Fenbendazole_15","V:8398703-16253803","WBGene00005780","T26H5.5","srw-33"
"3379","Fenbendazole_15","V:8398703-16253803","WBGene00011947","T23F1.3","NA"
"3380","Fenbendazole_15","V:8398703-16253803","WBGene00006133","T23F1.4","str-71"
"3381","Fenbendazole_15","V:8398703-16253803","WBGene00011948","T23F1.5","NA"
"3382","Fenbendazole_15","V:8398703-16253803","WBGene00004153","T23F1.6","pqn-71"
"3383","Fenbendazole_15","V:8398703-16253803","WBGene00001054","T23F1.7b","dpf-1"
"3384","Fenbendazole_15","V:8398703-16253803","WBGene00007368","C06B8.2d.2","NA"
"3385","Fenbendazole_15","V:8398703-16253803","WBGene00007367","C06B8.1","nhr-150"
"3386","Fenbendazole_15","V:8398703-16253803","WBGene00007369","C06B8.3","NA"
"3387","Fenbendazole_15","V:8398703-16253803","WBGene00007373","C06B8.11","NA"
"3388","Fenbendazole_15","V:8398703-16253803","WBGene00005768","C06B8.9","srw-21"
"3389","Fenbendazole_15","V:8398703-16253803","WBGene00007370","C06B8.4","str-264"
"3390","Fenbendazole_15","V:8398703-16253803","WBGene00005428","C06B8.10","srh-218"
"3391","Fenbendazole_15","V:8398703-16253803","WBGene00005429","C06B8.6","srh-219"
"3392","Fenbendazole_15","V:8398703-16253803","WBGene00007372","C06B8.7","NA"
"3393","Fenbendazole_15","V:8398703-16253803","WBGene00008997","F21A3.7a","lgc-31"
"3394","Fenbendazole_15","V:8398703-16253803","WBGene00008993","F21A3.3","NA"
"3395","Fenbendazole_15","V:8398703-16253803","WBGene00005481","F21A3.1","srh-276"
"3396","Fenbendazole_15","V:8398703-16253803","WBGene00219316","F21A3.11","NA"
"3397","Fenbendazole_15","V:8398703-16253803","WBGene00008995","F21A3.5","prde-1"
"3398","Fenbendazole_15","V:8398703-16253803","WBGene00008996","F21A3.6","glb-14"
"3399","Fenbendazole_15","V:8398703-16253803","WBGene00000057","F28F8.1","acr-18"
"3400","Fenbendazole_15","V:8398703-16253803","WBGene00009221","F28F8.2","acs-2"
"3401","Fenbendazole_15","V:8398703-16253803","WBGene00003079","F28F8.3.1","lsm-5"
"3402","Fenbendazole_15","V:8398703-16253803","WBGene00009222","F28F8.4","fbxa-95"
"3403","Fenbendazole_15","V:8398703-16253803","WBGene00009225","F28F8.8a","fbxa-94"
"3404","Fenbendazole_15","V:8398703-16253803","WBGene00009223","F28F8.5b","NA"
"3405","Fenbendazole_15","V:8398703-16253803","WBGene00006446","F28F8.6.1","atx-3"
"3406","Fenbendazole_15","V:8398703-16253803","WBGene00044188","F28F8.9b","NA"
"3407","Fenbendazole_15","V:8398703-16253803","WBGene00009224","F28F8.7","NA"
"3408","Fenbendazole_15","V:8398703-16253803","WBGene00007164","B0391.9","fbxa-139"
"3409","Fenbendazole_15","V:8398703-16253803","WBGene00206462","B0391.14","NA"
"3410","Fenbendazole_15","V:8398703-16253803","WBGene00007166","B0391.11b","fbxa-152"
"3411","Fenbendazole_15","V:8398703-16253803","WBGene00007163","B0391.6","fbxa-154"
"3412","Fenbendazole_15","V:8398703-16253803","WBGene00007162","B0391.5","fbxa-153"
"3413","Fenbendazole_15","V:8398703-16253803","WBGene00006080","B0391.4","str-12"
"3414","Fenbendazole_15","V:8398703-16253803","WBGene00006289","B0391.12","str-263"
"3415","Fenbendazole_15","V:8398703-16253803","WBGene00007161","B0391.3","NA"
"3416","Fenbendazole_15","V:8398703-16253803","WBGene00008321","C55A1.1","NA"
"3417","Fenbendazole_15","V:8398703-16253803","WBGene00008326","C55A1.11","NA"
"3418","Fenbendazole_15","V:8398703-16253803","WBGene00008325","C55A1.9","NA"
"3419","Fenbendazole_15","V:8398703-16253803","WBGene00006275","C55A1.3","str-248"
"3420","Fenbendazole_15","V:8398703-16253803","WBGene00008329","C55A1.15","NA"
"3421","Fenbendazole_15","V:8398703-16253803","WBGene00008328","C55A1.14","srz-43"
"3422","Fenbendazole_15","V:8398703-16253803","WBGene00008327","C55A1.12","srz-44"
"3423","Fenbendazole_15","V:8398703-16253803","WBGene00008322","C55A1.4","NA"
"3424","Fenbendazole_15","V:8398703-16253803","WBGene00006090","C55A1.5","str-23"
"3425","Fenbendazole_15","V:8398703-16253803","WBGene00008324","C55A1.7","NA"
"3426","Fenbendazole_15","V:8398703-16253803","WBGene00008323","C55A1.6","NA"
"3427","Fenbendazole_15","V:8398703-16253803","WBGene00005705","C55A1.8","sru-42"
"3428","Fenbendazole_15","V:8398703-16253803","WBGene00009978","F53E4.1a","NA"
"3429","Fenbendazole_15","V:8398703-16253803","WBGene00010599","K06B4.4","NA"
"3430","Fenbendazole_15","V:8398703-16253803","WBGene00077450","K06B4.15","NA"
"3431","Fenbendazole_15","V:8398703-16253803","WBGene00010598","K06B4.3","NA"
"3432","Fenbendazole_15","V:8398703-16253803","WBGene00003641","K06B4.1","nhr-51"
"3433","Fenbendazole_15","V:8398703-16253803","WBGene00003642","K06B4.2","nhr-52"
"3434","Fenbendazole_15","V:8398703-16253803","WBGene00010600","K06B4.5","nhr-196"
"3435","Fenbendazole_15","V:8398703-16253803","WBGene00010602","K06B4.7","nhr-197"
"3436","Fenbendazole_15","V:8398703-16253803","WBGene00010601","K06B4.6.1","nhr-268"
"3437","Fenbendazole_15","V:8398703-16253803","WBGene00010603","K06B4.8","nhr-198"
"3438","Fenbendazole_15","V:8398703-16253803","WBGene00005920","K06B4.9","srx-29"
"3439","Fenbendazole_15","V:8398703-16253803","WBGene00010604","K06B4.10","nhr-199"
"3440","Fenbendazole_15","V:8398703-16253803","WBGene00003643","K06B4.11","nhr-53"
"3441","Fenbendazole_15","V:8398703-16253803","WBGene00006686","K06B4.12","twk-34"
"3442","Fenbendazole_15","V:8398703-16253803","WBGene00012397","Y6E2A.1","NA"
"3443","Fenbendazole_15","V:8398703-16253803","WBGene00006156","Y6E2A.2","str-101"
"3444","Fenbendazole_15","V:8398703-16253803","WBGene00012398","Y6E2A.4","NA"
"3445","Fenbendazole_15","V:8398703-16253803","WBGene00012399","Y6E2A.5","NA"
"3446","Fenbendazole_15","V:8398703-16253803","WBGene00012400","Y6E2A.7","NA"
"3447","Fenbendazole_15","V:8398703-16253803","WBGene00005357","Y6E2A.6","srh-140"
"3448","Fenbendazole_15","V:8398703-16253803","WBGene00012401","Y6E2A.8","irld-57"
"3449","Fenbendazole_15","V:8398703-16253803","WBGene00012402","Y6E2A.9a","sfxn-1.3"
"3450","Fenbendazole_15","V:8398703-16253803","WBGene00050915","Y6E2A.10","NA"
"3451","Fenbendazole_15","V:8398703-16253803","WBGene00006103","T23D5.2","str-38"
"3452","Fenbendazole_15","V:8398703-16253803","WBGene00011942","T23D5.3","NA"
"3453","Fenbendazole_15","V:8398703-16253803","WBGene00006093","T23D5.1","str-27"
"3454","Fenbendazole_15","V:8398703-16253803","WBGene00006085","T23D5.6","str-18"
"3455","Fenbendazole_15","V:8398703-16253803","WBGene00006086","T23D5.7","str-19"
"3456","Fenbendazole_15","V:8398703-16253803","WBGene00011943","T23D5.8","NA"
"3457","Fenbendazole_15","V:8398703-16253803","WBGene00006074","T23D5.10","str-6"
"3458","Fenbendazole_15","V:8398703-16253803","WBGene00006108","T23D5.9","str-43"
"3459","Fenbendazole_15","V:8398703-16253803","WBGene00006073","T23D5.12","str-5"
"3460","Fenbendazole_15","V:8398703-16253803","WBGene00006076","T23D5.11","str-8"
"3461","Fenbendazole_15","V:8398703-16253803","WBGene00006077","F57A10.1","str-9"
"3462","Fenbendazole_15","V:8398703-16253803","WBGene00001813","F57A10.3","haf-3"
"3463","Fenbendazole_15","V:8398703-16253803","WBGene00010184","F57A10.2","NA"
"3464","Fenbendazole_15","V:8398703-16253803","WBGene00010185","F57A10.4","NA"
"3465","Fenbendazole_15","V:8398703-16253803","WBGene00003650","F57A10.5","nhr-60"
"3466","Fenbendazole_15","V:8398703-16253803","WBGene00010186","F57A10.6b","nhr-283"
"3467","Fenbendazole_15","V:8398703-16253803","WBGene00012056","T26E4.16","nhr-285"
"3468","Fenbendazole_15","V:8398703-16253803","WBGene00012043","T26E4.1","irld-52"
"3469","Fenbendazole_15","V:8398703-16253803","WBGene00012044","T26E4.2","NA"
"3470","Fenbendazole_15","V:8398703-16253803","WBGene00012045","T26E4.3","NA"
"3471","Fenbendazole_15","V:8398703-16253803","WBGene00012046","T26E4.4","NA"
"3472","Fenbendazole_15","V:8398703-16253803","WBGene00012049","T26E4.7","NA"
"3473","Fenbendazole_15","V:8398703-16253803","WBGene00012050","T26E4.8","nhr-223"
"3474","Fenbendazole_15","V:8398703-16253803","WBGene00012052","T26E4.10","NA"
"3475","Fenbendazole_15","V:8398703-16253803","WBGene00012051","T26E4.9","NA"
"3476","Fenbendazole_15","V:8398703-16253803","WBGene00005105","T26E4.12","srd-27"
"3477","Fenbendazole_15","V:8398703-16253803","WBGene00206503","T26E4.18","NA"
"3478","Fenbendazole_15","V:8398703-16253803","WBGene00012054","T26E4.14","srsx-38"
"3479","Fenbendazole_15","V:8398703-16253803","WBGene00012055","T26E4.15.1","srsx-36"
"3480","Fenbendazole_15","V:8398703-16253803","WBGene00010016","F54B8.1","NA"
"3481","Fenbendazole_15","V:8398703-16253803","WBGene00010017","F54B8.2","nhr-282"
"3482","Fenbendazole_15","V:8398703-16253803","WBGene00010018","F54B8.3","fbxa-69"
"3483","Fenbendazole_15","V:8398703-16253803","WBGene00010019","F54B8.4b","NA"
"3484","Fenbendazole_15","V:8398703-16253803","WBGene00000014","F54B8.5","abf-3"
"3485","Fenbendazole_15","V:8398703-16253803","WBGene00010020","F54B8.6","srbc-48"
"3486","Fenbendazole_15","V:8398703-16253803","WBGene00010021","F54B8.7a","srbc-49"
"3487","Fenbendazole_15","V:8398703-16253803","WBGene00010022","F54B8.8","srbc-50"
"3488","Fenbendazole_15","V:8398703-16253803","WBGene00010023","F54B8.9","srbc-51"
"3489","Fenbendazole_15","V:8398703-16253803","WBGene00044105","F54B8.16","srbc-55"
"3490","Fenbendazole_15","V:8398703-16253803","WBGene00010026","F54B8.12","srbc-56"
"3491","Fenbendazole_15","V:8398703-16253803","WBGene00010025","F54B8.11","srbc-54"
"3492","Fenbendazole_15","V:8398703-16253803","WBGene00005365","K08G2.13","srh-149"
"3493","Fenbendazole_15","V:8398703-16253803","WBGene00005363","K08G2.12a","srh-147"
"3494","Fenbendazole_15","V:8398703-16253803","WBGene00005364","K08G2.5","srh-148"
"3495","Fenbendazole_15","V:8398703-16253803","WBGene00010688","K08G2.7","srz-12"
"3496","Fenbendazole_15","V:8398703-16253803","WBGene00005503","K08G2.9","srh-299"
"3497","Fenbendazole_15","V:8398703-16253803","WBGene00005497","K08G2.8","srh-293"
"3498","Fenbendazole_15","V:8398703-16253803","WBGene00011513","T06C12.4","fbxa-197"
"3499","Fenbendazole_15","V:8398703-16253803","WBGene00006122","T06C12.2","str-57"
"3500","Fenbendazole_15","V:8398703-16253803","WBGene00006121","T06C12.3","str-56"
"3501","Fenbendazole_15","V:8398703-16253803","WBGene00003692","T06C12.6","nhr-102"
"3502","Fenbendazole_15","V:8398703-16253803","WBGene00003674","T06C12.7","nhr-84"
"3503","Fenbendazole_15","V:8398703-16253803","WBGene00011515","T06C12.8b","oac-42"
"3504","Fenbendazole_15","V:8398703-16253803","WBGene00011516","T06C12.9","NA"
"3505","Fenbendazole_15","V:8398703-16253803","WBGene00011517","T06C12.10","cgt-1"
"3506","Fenbendazole_15","V:8398703-16253803","WBGene00011519","T06C12.12","NA"
"3507","Fenbendazole_15","V:8398703-16253803","WBGene00011518","T06C12.11","NA"
"3508","Fenbendazole_15","V:8398703-16253803","WBGene00011520","T06C12.13a","nhr-213"
"3509","Fenbendazole_15","V:8398703-16253803","WBGene00006124","T06C12.1","str-60"
"3510","Fenbendazole_15","V:8398703-16253803","WBGene00011521","T06C12.14","NA"
"3511","Fenbendazole_15","V:8398703-16253803","WBGene00009417","F35E8.1","NA"
"3512","Fenbendazole_15","V:8398703-16253803","WBGene00009418","F35E8.2.1","NA"
"3513","Fenbendazole_15","V:8398703-16253803","WBGene00009419","F35E8.4","NA"
"3514","Fenbendazole_15","V:8398703-16253803","WBGene00009420","F35E8.6","NA"
"3515","Fenbendazole_15","V:8398703-16253803","WBGene00009421","F35E8.7","NA"
"3516","Fenbendazole_15","V:8398703-16253803","WBGene00001786","F35E8.8","gst-38"
"3517","Fenbendazole_15","V:8398703-16253803","WBGene00009422","F35E8.9","NA"
"3518","Fenbendazole_15","V:8398703-16253803","WBGene00009423","F35E8.10","NA"
"3519","Fenbendazole_15","V:8398703-16253803","WBGene00000412","F35E8.11","cdr-1"
"3520","Fenbendazole_15","V:8398703-16253803","WBGene00003698","F35E8.12","nhr-108"
"3521","Fenbendazole_15","V:8398703-16253803","WBGene00009424","F35E8.13","NA"
"3522","Fenbendazole_15","V:8398703-16253803","WBGene00011505","T05G11.1a","pzf-1"
"3523","Fenbendazole_15","V:8398703-16253803","WBGene00011506","T05G11.2","srbc-77"
"3524","Fenbendazole_15","V:8398703-16253803","WBGene00005773","T05G11.3","srw-26"
"3525","Fenbendazole_15","V:8398703-16253803","WBGene00005802","T05G11.6","srw-55"
"3526","Fenbendazole_15","V:8398703-16253803","WBGene00005800","T05G11.7","srw-53"
"3527","Fenbendazole_15","V:8398703-16253803","WBGene00005805","H24D24.2","srw-58"
"3528","Fenbendazole_15","V:8398703-16253803","WBGene00005806","H24D24.1","srw-59"
"3529","Fenbendazole_15","V:8398703-16253803","WBGene00005803","F36G9.16","srw-56"
"3530","Fenbendazole_15","V:8398703-16253803","WBGene00005804","F36G9.1","srw-57"
"3531","Fenbendazole_15","V:8398703-16253803","WBGene00005401","F36G9.2","srh-186"
"3532","Fenbendazole_15","V:8398703-16253803","WBGene00009485","F36G9.3a","NA"
"3533","Fenbendazole_15","V:8398703-16253803","WBGene00005514","F36G9.9","sri-2"
"3534","Fenbendazole_15","V:8398703-16253803","WBGene00005513","F36G9.8","sri-1"
"3535","Fenbendazole_15","V:8398703-16253803","WBGene00009486","F36G9.7","NA"
"3536","Fenbendazole_15","V:8398703-16253803","WBGene00005686","F36G9.6","sru-23"
"3537","Fenbendazole_15","V:8398703-16253803","WBGene00005685","F36G9.5","sru-22"
"3538","Fenbendazole_15","V:8398703-16253803","WBGene00009487","F36G9.11","clec-232"
"3539","Fenbendazole_15","V:8398703-16253803","WBGene00009488","F36G9.12","oac-20"
"3540","Fenbendazole_15","V:8398703-16253803","WBGene00009490","F36G9.14","fbxa-99"
"3541","Fenbendazole_15","V:8398703-16253803","WBGene00009489","F36G9.13","NA"
"3542","Fenbendazole_15","V:8398703-16253803","WBGene00009491","F36G9.15.1","NA"
"3543","Fenbendazole_15","V:8398703-16253803","WBGene00007380","C06C6.6","NA"
"3544","Fenbendazole_15","V:8398703-16253803","WBGene00007381","C06C6.7","NA"
"3545","Fenbendazole_15","V:8398703-16253803","WBGene00007383","C06C6.9","NA"
"3546","Fenbendazole_15","V:8398703-16253803","WBGene00007382","C06C6.8","NA"
"3547","Fenbendazole_15","V:8398703-16253803","WBGene00003640","C06C6.5a","nhr-50"
"3548","Fenbendazole_15","V:8398703-16253803","WBGene00003653","C06C6.4","nhr-63"
"3549","Fenbendazole_15","V:8398703-16253803","WBGene00006262","C06C6.3","str-231"
"3550","Fenbendazole_15","V:8398703-16253803","WBGene00006264","C06C6.2","str-233"
"3551","Fenbendazole_15","V:8398703-16253803","WBGene00007379","C06C6.1","NA"
"3552","Fenbendazole_15","V:8398703-16253803","WBGene00011686","T10C6.2","NA"
"3553","Fenbendazole_15","V:8398703-16253803","WBGene00006263","T10C6.1","str-232"
"3554","Fenbendazole_15","V:8398703-16253803","WBGene00005934","T10C6.3","srx-43"
"3555","Fenbendazole_15","V:8398703-16253803","WBGene00005935","T10C6.4","srx-44"
"3556","Fenbendazole_15","V:8398703-16253803","WBGene00011687","T10C6.5","NA"
"3557","Fenbendazole_15","V:8398703-16253803","WBGene00011688","T10C6.6f","NA"
"3558","Fenbendazole_15","V:8398703-16253803","WBGene00011689","T10C6.7","NA"
"3559","Fenbendazole_15","V:8398703-16253803","WBGene00077607","T10C6.16.1","NA"
"3560","Fenbendazole_15","V:8398703-16253803","WBGene00011691","T10C6.10a","NA"
"3561","Fenbendazole_15","V:8398703-16253803","WBGene00050899","T10C6.15a","NA"
"3562","Fenbendazole_15","V:8398703-16253803","WBGene00013961","ZK285.2","NA"
"3563","Fenbendazole_15","V:8398703-16253803","WBGene00006234","ZK285.1","str-198"
"3564","Fenbendazole_15","V:8398703-16253803","WBGene00008821","F14H3.2","best-12"
"3565","Fenbendazole_15","V:8398703-16253803","WBGene00008822","F14H3.3","NA"
"3566","Fenbendazole_15","V:8398703-16253803","WBGene00008823","F14H3.4","NA"
"3567","Fenbendazole_15","V:8398703-16253803","WBGene00008824","F14H3.5","NA"
"3568","Fenbendazole_15","V:8398703-16253803","WBGene00008825","F14H3.6","NA"
"3569","Fenbendazole_15","V:8398703-16253803","WBGene00219414","F14H3.15","NA"
"3570","Fenbendazole_15","V:8398703-16253803","WBGene00008826","F14H3.7","fbxa-100"
"3571","Fenbendazole_15","V:8398703-16253803","WBGene00045513","F14H3.14","NA"
"3572","Fenbendazole_15","V:8398703-16253803","WBGene00008828","F14H3.9","NA"
"3573","Fenbendazole_15","V:8398703-16253803","WBGene00008829","F14H3.10","cyp-35D1"
"3574","Fenbendazole_15","V:8398703-16253803","WBGene00008830","F14H3.11","nhr-176"
"3575","Fenbendazole_15","V:8398703-16253803","WBGene00005598","F14H3.1","srj-10"
"3576","Fenbendazole_15","V:8398703-16253803","WBGene00008831","F14H3.12","NA"
"3577","Fenbendazole_15","V:8398703-16253803","WBGene00005616","F22B8.1","srj-29"
"3578","Fenbendazole_15","V:8398703-16253803","WBGene00009046","F22B8.3","NA"
"3579","Fenbendazole_15","V:8398703-16253803","WBGene00009049","F22B8.7","NA"
"3580","Fenbendazole_15","V:8398703-16253803","WBGene00006075","F22B8.5","str-7"
"3581","Fenbendazole_15","V:8398703-16253803","WBGene00009048","F22B8.6a.1","cth-1"
"3582","Fenbendazole_15","V:8398703-16253803","WBGene00009706","F44G3.2","NA"
"3583","Fenbendazole_15","V:8398703-16253803","WBGene00009707","F44G3.5","srxa-16"
"3584","Fenbendazole_15","V:8398703-16253803","WBGene00006092","F44G3.11","str-25"
"3585","Fenbendazole_15","V:8398703-16253803","WBGene00006158","F44G3.1","str-103"
"3586","Fenbendazole_15","V:8398703-16253803","WBGene00004809","F44G3.6.1","skr-3"
"3587","Fenbendazole_15","V:8398703-16253803","WBGene00003701","F44G3.9","nhr-111"
"3588","Fenbendazole_15","V:8398703-16253803","WBGene00044661","F44G3.14","fbxa-143"
"3589","Fenbendazole_15","V:8398703-16253803","WBGene00044659","F44G3.12","fbxa-142"
"3590","Fenbendazole_15","V:8398703-16253803","WBGene00009709","F44G3.8a","fbxa-144"
"3591","Fenbendazole_15","V:8398703-16253803","WBGene00009708","F44G3.7","NA"
"3592","Fenbendazole_15","V:8398703-16253803","WBGene00009710","F44G3.10","NA"
"3593","Fenbendazole_15","V:8398703-16253803","WBGene00008631","F10A3.1","NA"
"3594","Fenbendazole_15","V:8398703-16253803","WBGene00008632","F10A3.2","fbxa-88"
"3595","Fenbendazole_15","V:8398703-16253803","WBGene00008633","F10A3.3","fbxa-18"
